,Running Time (minutes),release_day,release_month,release_year,Domestic Distributor etc,Walt Disney Studios Motion Pictures,Warner Bros.,Lionsgate Films,Universal Pictures,Well Go USA Entertainment,Sony Pictures Classics,Sony Pictures Releasing,Focus Features,Paramount Pictures,China Lion Film Distribution,Twentieth Century Fox,The Weinstein Company,CJ Entertainment,Miramax,Fox Searchlight,A24,New Line Cinema,Yash Raj Films,Fathom Events,Screen Gems,Genres etc,Drama,Comedy,Action,Thriller,Adventure,Romance,Fantasy,Crime,Family,Mystery,Animation,Sci-Fi,Horror,Biography,History,Music,War,Sport,Musical,Documentary,log_worldwide,original_title_letter_count,original_title_word_count
0,0.036286744930990135,2,2,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.363382851311545,0.019442550538226508,0.02261977782963323
1,0.025138407632914854,2,3,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.009058506059528,0.043051361906072984,0.04523955565926646
2,0.02054791580429562,2,3,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,19.995218358543625,0.02083130414809983,0.030159703772844305
3,0.025138407632914854,2,3,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18.994759212728457,0.0374963474665797,0.02261977782963323
4,0.023389648841059905,2,2,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18.992751057017916,0.02777507219746644,0.030159703772844305
5,0.02295245914309617,2,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.844120247066545,0.018053796928353186,0.015079851886422153
6,0.024482623085969248,2,1,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.463780931818338,0.01388753609873322,0.015079851886422153
7,0.024482623085969248,2,1,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.684078528000608,0.01388753609873322,0.015079851886422153
8,0.02535700248189672,2,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.423664468216664,0.01388753609873322,0.015079851886422153
9,0.03038468400847969,2,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38163232155618,0.009721275269113254,0.007539925943211076
10,0.02929170976357035,3,2,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.369592575893392,0.008332521659239932,0.007539925943211076
11,0.023826838539023645,2,4,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.983472723319334,0.012498782488859899,0.015079851886422153
12,0.018580562163458804,4,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.97852881407491,0.04027385468632634,0.030159703772844305
13,0.021422295200223092,2,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.80590046769152,0.01388753609873322,0.015079851886422153
14,0.026012787028842327,2,4,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.64167140216496,0.019442550538226508,0.02261977782963323
15,0.022733864294114302,4,2,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.60712036689348,0.07777020215290603,0.07539925943211076
16,0.022733864294114302,2,3,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17.478934553594883,0.012498782488859899,0.007539925943211076
17,0.023389648841059905,1,2,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.262219273986094,0.02083130414809983,0.02261977782963323
18,0.026449976726806063,2,4,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21377801826238,0.01388753609873322,0.015079851886422153
19,0.027105761273751666,4,1,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17.201754830386143,0.043051361906072984,0.03769962971605538
20,0.02185948489818683,4,2,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16.91615391119487,0.029163825807339762,0.02261977782963323
21,0.019454941559386277,2,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.901597069085017,0.01388753609873322,0.007539925943211076
22,0.031040468555425298,3,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.819108614973775,0.009721275269113254,0.007539925943211076
23,0.025794192179860457,4,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78359312728889,0.02083130414809983,0.015079851886422153
24,0.023826838539023645,2,4,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.727603037078293,0.009721275269113254,0.007539925943211076
25,0.02666857157578793,3,4,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.58547684462372,0.018053796928353186,0.02261977782963323
26,0.026231381877824193,3,4,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.305072936342214,0.05138388356531292,0.03769962971605538
27,0.02032932095531375,4,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.194049333026783,0.034718840246833055,0.03769962971605538
28,0.02666857157578793,2,1,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.18518020944036,0.04721762273569295,0.04523955565926646
29,0.022078079747168695,3,2,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.11084089876638,0.023608811367846476,0.015079851886422153
30,0.022733864294114302,4,3,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.986955568300264,0.024997564977719797,0.02261977782963323
31,0.02819873551866101,3,3,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.76713222236136,0.005555014439493289,0.007539925943211076
32,0.018361967314476937,3,2,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.736257905336219,0.022220057757973154,0.015079851886422153
33,0.020766510653277486,4,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.698602609865512,0.008332521659239932,0.007539925943211076
34,0.024701217934951118,4,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.692226641825151,0.015276289708606543,0.02261977782963323
35,0.02819873551866101,4,1,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.636450440701783,0.02777507219746644,0.030159703772844305
36,0.018361967314476937,4,4,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.609620096947292,0.049995129955439595,0.052779481602477536
37,0.025794192179860457,4,4,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5743390388504,0.022220057757973154,0.02261977782963323
38,0.025794192179860457,4,4,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.471090201733688,0.022220057757973154,0.02261977782963323
39,0.02426402823698738,2,4,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.514594822789165,0.004166260829619966,0.007539925943211076
40,0.02426402823698738,2,4,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.315987860933816,0.004166260829619966,0.007539925943211076
41,0.026231381877824193,3,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.491901262337434,0.03610759385670637,0.04523955565926646
42,0.037816908873863214,3,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.440943662525209,0.018053796928353186,0.02261977782963323
43,0.019673536408368147,3,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29041680624047,0.012498782488859899,0.02261977782963323
44,0.025794192179860457,3,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.174732752599706,0.005555014439493289,0.007539925943211076
45,0.036286744930990135,3,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15071476195758,0.009721275269113254,0.007539925943211076
46,0.019892131257350013,4,4,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.914226841224759,0.031941333027086405,0.030159703772844305
47,0.021203700351241223,3,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.728242163656292,0.00694376804936661,0.015079851886422153
48,0.022733864294114302,4,3,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7240295680921,0.05416139078505956,0.04523955565926646
49,0.03563096038404453,2,4,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.709110592078726,0.030552579417213087,0.030159703772844305
50,0.026231381877824193,3,1,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14.659747452658006,0.01388753609873322,0.015079851886422153
51,0.03213344280033464,3,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.624906709215525,0.016665043318479865,0.015079851886422153
52,0.027324356122733536,2,3,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.556285799141381,0.03333008663695973,0.03769962971605538
53,0.01923634671040441,4,2,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.502278433960134,0.02083130414809983,0.02261977782963323
54,0.025138407632914854,3,1,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.303413656610315,0.02083130414809983,0.03769962971605538
55,0.027761545820697273,4,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.228758633387537,0.023608811367846476,0.02261977782963323
56,0.02404543338800551,3,3,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.19318368874278,0.018053796928353186,0.015079851886422153
57,0.02032932095531375,3,1,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.174017522727585,0.018053796928353186,0.015079851886422153
58,0.020110726106331883,4,4,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13.902421013194807,0.00694376804936661,0.007539925943211076
59,0.024919812783932984,2,7,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.091816875472375,0.008332521659239932,0.007539925943211076
60,0.020110726106331883,2,4,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,21.032242011392814,0.0374963474665797,0.03769962971605538
61,0.039347072816736293,2,7,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20.69446768934376,0.015276289708606543,0.007539925943211076
62,0.03278922734728024,3,4,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.555504694558653,0.04166260829619966,0.04523955565926646
63,0.030821873706443428,3,4,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20.37353106279068,0.008332521659239932,0.015079851886422153
64,0.03060327885746156,2,5,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.353093752168064,0.04860637634556627,0.030159703772844305
65,0.02535700248189672,2,12,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.26487818109585,0.00694376804936661,0.007539925943211076
66,0.02951030461255222,3,5,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.16049107219355,0.024997564977719797,0.02261977782963323
67,0.022078079747168695,2,6,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,20.022981867988104,0.012498782488859899,0.007539925943211076
68,0.027105761273751666,2,2,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.98107794093168,0.04582886912581963,0.03769962971605538
69,0.03694252947793574,2,3,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.90264259830526,0.02777507219746644,0.030159703772844305
70,0.027761545820697273,2,6,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.899933414578324,0.04444011551594631,0.03769962971605538
71,0.027105761273751666,2,12,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.889433109720144,0.038885101076453016,0.03769962971605538
72,0.02535700248189672,2,8,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19.801209309775285,0.023608811367846476,0.030159703772844305
73,0.033663606743207716,2,6,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.766056902799182,0.05138388356531292,0.052779481602477536
74,0.03431939129015332,2,11,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19.636696494025443,0.06943768049366611,0.06785933348889969
75,0.018143372465495067,2,12,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.508245556690365,0.012498782488859899,0.007539925943211076
76,0.023826838539023645,2,10,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.490528680153457,0.031941333027086405,0.030159703772844305
77,0.02535700248189672,2,3,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.436449742529945,0.012498782488859899,0.015079851886422153
78,0.03147765825338903,2,6,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.41885856404563,0.012498782488859899,0.015079851886422153
79,0.02404543338800551,2,9,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.411956766452395,0.01388753609873322,0.02261977782963323
80,0.03694252947793574,3,10,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19.38254225380514,0.0374963474665797,0.03769962971605538
81,0.020766510653277486,2,11,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,19.356564547834193,0.005555014439493289,0.007539925943211076
82,0.028635925216624745,1,7,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19.3392504649569,0.022220057757973154,0.02261977782963323
83,0.03453798613913519,2,11,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.213845059203248,0.011110028878986577,0.007539925943211076
84,0.022515269445132432,4,12,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.20533274127991,0.019442550538226508,0.02261977782963323
85,0.019892131257350013,3,10,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,19.159294634024114,0.02777507219746644,0.02261977782963323
86,0.02929170976357035,2,3,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15389936703887,0.05416139078505956,0.04523955565926646
87,0.02295245914309617,2,11,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.144049410043394,0.015276289708606543,0.015079851886422153
88,0.01923634671040441,3,9,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,19.12492295143602,0.038885101076453016,0.03769962971605538
89,0.023826838539023645,2,8,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.068137645978933,0.02083130414809983,0.02261977782963323
90,0.023389648841059905,2,7,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.057717139364797,0.031941333027086405,0.030159703772844305
91,0.02164089004920496,2,8,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,19.011316607142472,0.05971640522455285,0.04523955565926646
92,0.027105761273751666,4,7,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18.97050344432839,0.029163825807339762,0.03769962971605538
93,0.02666857157578793,2,3,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.945180785247572,0.012498782488859899,0.015079851886422153
94,0.045030538890264864,2,10,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,18.871927698952266,0.03610759385670637,0.03769962971605538
95,0.020985105502259356,2,4,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.806167983410482,0.019442550538226508,0.02261977782963323
96,0.02426402823698738,2,10,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.730253108598944,0.030552579417213087,0.02261977782963323
97,0.028417330367642876,2,3,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71363395202693,0.03333008663695973,0.03769962971605538
98,0.027761545820697273,2,8,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.689088807814475,0.015276289708606543,0.015079851886422153
99,0.022515269445132432,2,9,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,18.62190956817713,0.02777507219746644,0.030159703772844305
100,0.02929170976357035,2,8,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.62035958769218,0.016665043318479865,0.015079851886422153
101,0.0268871664247698,2,7,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,18.581521489586983,0.02083130414809983,0.015079851886422153
102,0.030821873706443428,4,12,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.57934089794299,0.015276289708606543,0.015079851886422153
103,0.027105761273751666,4,11,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.567870803342228,0.024997564977719797,0.02261977782963323
104,0.03191484795135277,2,1,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.539205291287665,0.009721275269113254,0.007539925943211076
105,0.025794192179860457,2,9,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.532428251284642,0.00694376804936661,0.015079851886422153
